Cruise,year,month,day,D/N,tow,net,ID,Station,Latitude,Longitude,yrday_local,hhmm,flow,vol_filt,min_press,max_press,temp,sal,max depth,min depth,CTD used,avg. t,avg sal,avg fluor,max fluor,avg o2,avg PAR,DIC(umol/kg),TA_final(umolkg-1),Si_um/kg ,pH_corr(2),PO4_um/kg,NO2+NO3 (um/kg),uM NH4
NH1208,2012,9,7,N,13,1,13.01,18,41.5639,-135.7893,251.104468,230.434,153,929.5,801,992.7,3.507817164,34.29250746,1000,800,1828,3.522291542,34.30230896,0.166029353,0.166029353,10.35008458,1.847164179,2367.65,2367.3,107.328,7.29475,,,
NH1208,2012,9,7,N,13,2,13.02,18,41.5727,-135.7898,251.116921,248.366,150,823.1,601,800,4.064167421,34.15325339,800,600,1828,4.062664179,34.17140547,0.152924378,0.152924378,23.17758209,1.820845771,2334.533333,2341.6,100.104,7.3069,,,
NH1208,2012,9,7,N,13,3,13.03,18,41.5805,-135.7895,251.127188,303.151,221,1151.5,399.1,600.6,5.16897,34.02614,600,400,1828,5.055946766,34.02385075,0.152586567,0.152586567,62.64182587,1.729004975,2280.433333,2306.3,50.912,7.3792,,,
NH1208,2012,9,7,N,13,4,13.04,18,41.5905,-135.7872,251.141123,323.217,187,957.5,199.4,397.5,7.060061475,33.90795082,400,200,1828,7.095902985,33.9299005,0.134171642,0.134171642,130.9246318,1.449104478,2188.225,2271.35,28.122,7.547425,,,
NH1208,2012,9,7,N,13,5,13.05,18,41.599,-135.7861,251.152465,339.55,146,743.7,99.8,198.3,9.621081081,33.26514054,200,100,1828,9.169067327,33.38227723,0.178018812,0.178018812,214.231396,1.283168317,2082.05,2224.825,11.868,7.729775,,,
NH1208,2012,9,7,N,13,6,13.06,18,41.6058,-135.7853,251.161053,351.916,86,486.2,50.6,99.8,12.11224,32.92812,100,50,1828,12.31675294,32.95537843,0.725482353,0.725482353,277.4371569,1.28,2006.933333,2208.866667,1.376,7.877566667,,,
NH1208,2012,9,7,N,13,7,13.07,18,41.6105,-135.7851,251.166863,400.283,45,254.7,25.5,49.5,16.282,32.901375,50,25,1828,16.56012692,32.98668846,0.267034615,0.267034615,251.1434615,1.360769231,1985,2211.3,0,7.92215,,,
NH1208,2012,9,7,N,13,8,13.08,18,41.6129,-135.7849,251.169838,404.567,66,371.4,-0.8,25.5,17.6994125,31.650225,25,0,1828,17.86175909,33.02410455,0.165613636,0.165613636,238.8289545,6.552272727,1983.05,2212.85,0,7.9166,,,
NH1208,2012,9,7,N,13,9,13.09,18,41.6165,-135.7842,251.173553,409.916,1,0,0.3,0.3,16.411,0.01,0,0,1828,26.1694,36.2337,0.0617,0.0617,196.714,1E-12,1981,2213.4,0,7.916,,,
NH1208,2012,9,7,D,14,0,14,18,41.7197,-135.8227,251.406574,945.467,394,2694.7,3,1012.3,7.051467016,33.81959581,1000,0,1829,6.242580843,33.91712879,0.187372818,0.187372818,96.67526981,2.62005015,2159.76875,2268.5625,36.0555,7.60689375,,,
NH1208,2012,9,7,D,14,1,14.01,18,41.7517,-135.8156,251.450938,1049.351,211,1168.7,799.1,999,3.532790476,34.27789841,1000,800,1829,3.510214428,34.30160199,0.155813433,0.155813433,11.55681592,1.831293532,2367.65,2367.3,107.328,7.29475,,,
NH1208,2012,9,7,D,14,2,14.02,18,41.7623,-135.8127,251.465579,1110.434,199,1019,600.1,799.4,4.059245136,34.13345914,800,600,1829,4.034220398,34.1617209,0.150372637,0.150372637,27.7980597,1.671094527,2334.533333,2341.6,100.104,7.3069,,,
NH1208,2012,9,7,D,14,3,14.03,18,41.7723,-135.81,251.477523,1127.633,272,1381.7,400.7,599.8,5.14686533,33.98392837,600,400,1829,5.051409453,34.01193085,0.143338308,0.143338308,68.07045771,1.582089552,2280.433333,2306.3,50.912,7.3792,,,
NH1208,2012,9,7,D,14,4,14.04,18,41.7855,-135.8072,251.493738,1150.983,253,1314,199,400.1,7.271213415,33.9077622,400,200,1829,7.053518905,33.93332388,0.127522388,0.127522388,134.7739303,1.402089552,2188.225,2271.35,28.122,7.547425,,,
NH1208,2012,9,7,D,14,5,14.05,18,41.798,-135.804,251.50897,1212.917,138,696.7,101.6,198.6,9.14580814,33.39765698,200,100,1829,9.111322772,33.3453505,0.155126733,0.155126733,224.5457624,1.292079208,2082.05,2224.825,11.868,7.729775,,,
NH1208,2012,9,7,D,14,6,14.06,18,41.8048,-135.8021,251.516968,1224.434,116,591.9,50.2,100.7,11.29445,32.92678571,100,50,1829,11.89069216,32.9482,0.878292157,0.878292157,277.8919216,2.626078431,2006.933333,2208.866667,1.376,7.877566667,,,
NH1208,2012,9,7,D,14,7,14.07,18,41.8107,-135.8004,251.523472,1233.8,80,409,27.1,50.1,14.48277551,32.90459184,50,25,1829,16.10158462,32.97720769,0.322942308,0.322942308,257.5063077,14.03692308,1985,2211.3,0,7.92215,,,
NH1208,2012,9,7,D,14,8,14.08,18,41.8148,-135.7992,251.528021,1240.35,66,362.6,0.2,28.2,17.57379747,32.94825316,25,0,1829,17.87831818,33.02809545,0.16575,0.16575,238.8263636,32.48636364,1983.05,2212.85,0,7.9166,,,
NH1208,2012,9,7,D,14,9,14.09,18,41.8181,-135.798,251.531701,1245.649,3,29.7,-0.5,0.7,16.385,13.6523,0,0,1829,26.1694,36.2337,0.0617,0.0617,196.714,1E-12,1981,2213.4,0,7.916,,,
NH1208,2012,9,8,D,15,0,15,21,40.0031,-135.0004,252.36375,843.8,323,2364.7,3.6,1012.2,7.672689403,33.82323386,1000,0,2134,6.504061886,33.95883942,0.173359679,0.173359679,97.5052317,32.90140421,2160.5,2269.51875,37.668,7.605865625,,,
NH1208,2012,9,8,D,15,1,15.01,21,40.0276,-135.0008,252.402095,939.017,156,1022.4,801.8,998.7,3.782696864,34.29677352,1000,800,2134,3.750947761,34.32597313,0.153924876,0.153924876,10.48555721,1.715174129,2363.45,2364.75,114.036,7.2934,,,
NH1208,2012,9,8,D,15,2,15.02,21,40.0355,-135.0026,252.415428,958.216,191,1196.9,602.2,801.7,4.46456129,34.17305806,800,600,2134,4.377904975,34.1999,0.150621891,0.150621891,19.39014428,1.670945274,2336.766667,2340.133333,73.616,7.292766667,,,
NH1208,2012,9,8,D,15,3,15.03,21,40.0446,-135.0059,252.429838,1018.967,210,1272.6,400.6,602.1,5.20275625,34.00465,600,400,2134,5.281041791,34.04567114,0.143439303,0.143439303,58.89138308,1.529950249,2284.333333,2310.066667,62.952,7.356333333,,,
NH1208,2012,9,8,D,15,4,15.04,21,40.0545,-135.0094,252.444711,1040.384,216,1248.4,201.3,400.3,7.191342282,33.91874497,400,200,2134,7.300658209,33.93752239,0.124039801,0.124039801,157.9131592,1.323830846,2180.425,2273.65,37.41,7.5668375,,,
NH1208,2012,9,8,D,15,5,15.05,21,40.0645,-135.0132,252.458553,1100.316,174,958.2,99.2,201.3,8.8859,33.52129545,200,100,2134,9.236916832,33.44663465,0.163512871,0.163512871,227.0253069,2.411881188,2078.5,2227.025,10.578,7.7398375,,,
NH1208,2012,9,8,D,15,6,15.06,21,40.0723,-135.0155,252.468773,1115.033,107,559.1,52.6,99.4,11.69569048,33.0302381,100,50,2134,12.02015686,33.04546863,0.633196078,0.633196078,273.4832549,44.87117647,2013.066667,2209.7,2.064,7.8602,,,
NH1208,2012,9,8,D,15,7,15.07,21,40.0768,-135.0168,252.47463,1123.467,111,586.6,26.2,52.3,15.48600741,33.0232963,50,25,2134,16.72815769,33.12574231,0.2636,0.2636,256.3981154,313.6538462,1991.75,2215.9,1.548,7.9194,,,
NH1208,2012,9,8,D,15,8,15.08,21,40.0818,-135.0184,252.480903,1132.5,63,335,0.8,26.3,18.39077333,33.11898667,25,0,2134,18.53624545,33.15676818,0.168209091,0.168209091,236.5378636,979.0909091,1992.95,2218.4,1.548,7.9246,,,
NH1208,2012,9,8,D,15,9,15.09,21,40.0847,-135.0193,252.484387,1137.517,4,18,-0.2,1.8,18.39828571,33.11185714,0,0,2134,26.1694,36.2337,0.0617,0.0617,196.714,1E-12,1995.5,2215.4,1.032,7.9208,,,
NH1208,2012,9,8,N,16,0,16,23,39.9834,-135.0297,252.819769,1940.467,374,2700.9,4.4,1015.5,7.380028986,33.84480936,1000,0,2134,6.504061886,33.95883942,0.173359679,0.173359679,97.5052317,32.90140421,2141.166667,2260.806667,26.0064,7.65112,,,
NH1208,2012,9,8,N,16,1,16.01,23,40.01,-135.0436,252.861701,2040.849,158,949.4,800.4,1000.5,3.718097561,34.31256098,1000,800,2134,3.750947761,34.32597313,0.153924876,0.153924876,10.48555721,1.715174129,2358.55,2359.3,75.336,7.31305,,,
NH1208,2012,9,8,N,16,2,16.02,23,40.017,-135.0462,252.873137,2057.317,180,1032.6,600.4,798.9,4.348789883,34.1866537,800,600,2134,4.377904975,34.1999,0.150621891,0.150621891,19.39014428,1.670945274,2314.8,2322.05,67.596,7.3195,,,
NH1208,2012,9,8,N,16,3,16.03,23,40.025,-135.0495,252.885069,2114.499,202,1098.5,399.7,599.7,5.282647727,34.0135303,600,400,2134,5.281041791,34.04567114,0.143439303,0.143439303,58.89138308,1.529950249,2265.066667,2294.166667,51.944,7.368166667,,,
NH1208,2012,9,8,N,16,4,16.04,23,40.0341,-135.0533,252.897338,2132.167,256,1400.7,199.7,399.3,7.266887538,33.91873252,400,200,2134,7.300658209,33.93752239,0.124039801,0.124039801,157.9131592,1.323830846,2173.625,2264.15,23.994,7.588475,,,
NH1208,2012,9,8,N,16,5,16.05,23,40.0455,-135.0578,252.912627,2154.183,177,935.3,98.5,199.5,8.965909953,33.46127488,200,100,2134,9.236916832,33.44663465,0.163512871,0.163512871,227.0253069,2.411881188,2066.425,2225.575,7.224,7.78645,,,
NH1208,2012,9,8,N,16,6,16.06,23,40.0527,-135.061,252.922431,2208.301,95,499.2,50.6,97.8,12.0110625,33.00467857,100,50,2134,12.02015686,33.04546863,0.633196078,0.633196078,273.4832549,44.87117647,2009.633333,2214.7,2.064,7.8933,,,
NH1208,2012,9,8,N,16,7,16.07,23,40.0564,-135.0629,252.927639,2215.8,69,375.9,25.8,50.2,17.15257471,33.06095402,50,25,2134,16.72815769,33.12574231,0.2636,0.2636,256.3981154,313.6538462,1995,2220.4,2.064,7.92345,,,
NH1208,2012,9,8,N,16,8,16.08,23,40.0593,-135.0647,252.931678,2221.616,73,403.3,0.1,25.7,18.35017895,33.06204211,25,0,2134,18.53624545,33.15676818,0.168209091,0.168209091,236.5378636,979.0909091,2001.35,2227.25,1.548,7.92265,,,
NH1208,2012,9,8,N,16,9,16.09,23,40.0626,-135.0668,252.936088,2227.967,0,0,-0.3,0.8,17.27266667,5.930333333,0,0,2134,26.1694,36.2337,0.0617,0.0617,196.714,1E-12,2000.9,2229.9,1.032,7.9229,,,
NH1208,2012,9,9,D,17,0,17,24,38.7115,-135.0097,253.56456,1332.966,469,3384,3.3,1012.2,7.705420101,33.89447035,1000,0,2439,6.833668506,33.96751825,0.169892076,0.169892076,108.2098837,32.41563691,2147.51875,2263.543333,32.8176,7.666676667,,,
NH1208,2012,9,9,D,17,1,17.01,24,38.6777,-135.0068,253.611042,1439.9,219,1217.2,801.4,1001,3.743845902,34.29708525,1000,800,2439,3.745283582,34.31149104,0.153795522,0.153795522,10.9010796,1.749452736,2356.35,2343.3,103.2,7.290525,,,
NH1208,2012,9,9,D,17,2,17.02,24,38.6674,-135.0059,253.625208,1500.3,218,1194.7,601,801.2,4.313864583,34.15088194,800,600,2439,4.30990597,34.16910945,0.148251741,0.148251741,24.45355721,1.696318408,2322.733333,2331.4,90.3,7.303,,,
NH1208,2012,9,9,D,17,3,17.03,24,38.6574,-135.005,253.638588,1519.567,263,1421.6,400.2,600.3,5.32078655,33.97891228,600,400,2439,5.306467164,34.00068806,0.138081095,0.138081095,79.51947761,1.536467662,2256.233333,2303.533333,66.392,7.408033333,,,
NH1208,2012,9,9,D,17,4,17.04,24,38.6458,-135.0046,253.654479,1542.45,219,1202.3,200.7,399.9,7.869843206,33.92783275,400,200,2439,7.969519403,33.94764826,0.11339204,0.11339204,182.874592,1.345024876,2155.875,2266.3125,27.348,7.640825,,,
NH1208,2012,9,9,D,17,5,17.05,24,38.6364,-135.0049,253.667813,1601.651,133,740.5,101.7,199.6,10.10538323,33.48237725,200,100,2439,10.29033366,33.49932277,0.187978218,0.187978218,236.4855545,2.618712871,2062.375,2231.7125,7.74,7.796825,,,
NH1208,2012,9,9,D,17,6,17.06,24,38.6305,-135.0056,253.675579,1612.834,97,536.2,50.9,100.7,13.05453333,33.30300833,100,50,2439,13.29068235,33.30232549,0.595035294,0.595035294,268.7901961,62.0727451,2008.466667,2221.933333,2.408,7.902633333,,,
NH1208,2012,9,9,D,17,7,17.07,24,38.6261,-135.0059,253.681157,1620.866,47,251.2,24.8,50.8,16.85710345,33.23703448,50,25,2439,17.6288,33.28710385,0.256561538,0.256561538,249.7856538,373.7692308,1999.95,2225.55,2.064,7.9237,,,
NH1208,2012,9,9,D,17,8,17.08,24,38.6238,-135.0061,253.683843,1624.734,59,311.4,0.1,24.7,19.1112029,33.25918841,25,0,2439,19.14254545,33.27733182,0.1687,0.1687,233.1180909,848,2000.25,2230.7,2.064,7.9232,,,
NH1208,2012,9,9,D,17,9,17.09,24,38.6212,-135.0063,253.687049,1629.351,2,11.8,-0.7,0.4,18.74014286,22.70542857,0,0,2439,26.1694,36.2337,0.0617,0.0617,196.714,1E-12,1997.9,2227.6,2.064,7.9254,,,
NH1208,2012,9,9,N,18,0,18,24,38.6237,-135.0626,253.901285,2137.85,413,3072,3.3,1012.3,7.696263158,33.905729,1000,0,2439,6.833668506,33.96751825,0.169892076,0.169892076,108.2098837,32.41563691,2147.51875,2263.543333,32.8176,7.666676667,,,
NH1208,2012,9,9,N,18,1,18.01,24,38.5932,-135.0469,253.943345,2238.417,234,1294.4,799.8,1001,3.678591195,34.30324528,1000,800,2439,3.745283582,34.31149104,0.153795522,0.153795522,10.9010796,1.749452736,2356.35,2343.3,103.2,7.290525,,,
NH1208,2012,9,9,N,18,2,18.02,24,38.5825,-135.042,253.958113,2259.683,198,992,600.2,799.2,4.311303419,34.14673504,800,600,2439,4.30990597,34.16910945,0.148251741,0.148251741,24.45355721,1.696318408,2322.733333,2331.4,90.3,7.303,,,
NH1208,2012,9,9,N,18,3,18.03,24,38.5737,-135.0383,253.968993,2315.35,235,1168.9,400.8,599,5.399909091,33.96795273,600,400,2439,5.306467164,34.00068806,0.138081095,0.138081095,79.51947761,1.536467662,2256.233333,2303.533333,66.392,7.408033333,,,
NH1208,2012,9,9,N,18,4,18.04,24,38.5628,-135.0324,253.981759,2333.733,326,1556.7,203.2,400.4,7.832977591,33.93384874,400,200,2439,7.969519403,33.94764826,0.11339204,0.11339204,182.874592,1.345024876,2155.875,2266.3125,27.348,7.640825,,,
NH1208,2012,9,9,N,18,5,18.05,24,38.5486,-135.0242,253.998357,2357.634,129,640.8,99.7,203.1,10.19216783,33.47809091,200,100,2439,10.29033366,33.49932277,0.187978218,0.187978218,236.4855545,2.618712871,2062.375,2231.7125,7.74,7.796825,,,
NH1208,2012,9,9,N,18,6,18.06,24,38.5429,-135.0211,254.005035,7.3,112,561.7,51.6,99.1,13.41938095,33.26797619,100,50,2439,13.29068235,33.30232549,0.595035294,0.595035294,268.7901961,62.0727451,2008.466667,2221.933333,2.408,7.902633333,,,
NH1208,2012,9,9,N,18,7,18.07,24,38.5376,-135.0185,254.010891,15.68,67,363.6,25.7,51.5,18.01645783,33.31726506,50,25,2439,17.6288,33.28710385,0.256561538,0.256561538,249.7856538,373.7692308,1999.95,2225.55,2.064,7.9237,,,
NH1208,2012,9,9,N,18,8,18.08,24,38.5344,-135.017,254.014745,21.23,51,287.5,0.4,25.2,19.33440299,33.38576119,25,0,2439,19.14254545,33.27733182,0.1687,0.1687,233.1180909,848,2000.25,2230.7,2.064,7.9232,,,
NH1208,2012,9,9,N,18,9,18.09,24,38.5316,-135.0156,254.017859,25.72,1,6.8,-0.2,0.4,19.347,30.623,0,0,2439,26.1694,36.2337,0.0617,0.0617,196.714,1E-12,1997.9,2227.6,2.064,7.9254,,,
NH1208,2012,9,10,D,19,0,19,27,37.2594,-135.0084,254.565579,1334.434,601,3890.2,6.4,1011.7,7.870204524,33.92188124,1000,0,2745,6.745040182,33.98358937,0.166824899,0.166824899,109.0908239,1.636234818,2149.59375,2275.7,37.6035,7.6479125,,,
NH1208,2012,9,10,D,19,1,19.01,27,37.2198,-135.0374,254.614884,1445.433,372,1818.9,801.6,1000.9,3.698383747,34.31345598,1000,800,2745,3.662963184,34.30235274,0.164470647,0.164470647,10.80885075,1.885422886,2356.15,2365.4,107.844,7.29415,,,
NH1208,2012,9,10,D,19,2,19.02,27,37.2058,-135.0503,254.635463,1515.067,295,1485.8,600.5,801.1,4.234275568,34.14366193,800,600,2745,4.296064677,34.15629751,0.133885572,0.133885572,28.36068159,1.850547264,2326.166667,2336.7,99.416,7.3055,,,
NH1208,2012,9,10,D,19,3,19.03,27,37.1947,-135.061,254.651817,1538.616,294,1445.3,401.9,599.8,5.451277778,33.96542982,600,400,2745,5.368341791,33.99148109,0.136820896,0.136820896,85.60920398,1.715870647,2261.466667,2303,66.048,7.4083,,,
NH1208,2012,9,10,D,19,4,19.04,27,37.1835,-135.072,254.667708,1601.5,298,1507.1,202.2,401.5,7.908607955,33.94617045,400,200,2745,8.082137313,33.96042438,0.116695025,0.116695025,183.2309701,1.422985075,2155.95,2270.9,27.864,7.64275,,,
NH1208,2012,9,10,D,19,5,19.05,27,37.1718,-135.0832,254.684062,1625.049,164,860.6,99,201.8,9.995611111,33.6490303,200,100,2745,10.44184158,33.58328614,0.204732673,0.204732673,235.7213663,1.281881188,2070.425,2236.475,7.224,7.801975,,,
NH1208,2012,9,10,D,19,6,19.06,27,37.1654,-135.0896,254.693264,1638.3,55,282.8,74.5,98.3,12.38825,33.37476389,100,75,2745,12.64893846,33.32265769,0.701807692,0.701807692,259.7089615,1.28,2030.65,2230.1,2.58,7.8877,,,
NH1208,2012,9,10,D,19,7,19.07,27,37.1631,-135.0919,254.696609,1643.117,49,278.7,52.7,74.2,13.64504762,33.46446032,75,50,2745,13.50955,33.25203846,0.385365385,0.385365385,275.5621923,1.28,2007.85,2232.4,2.064,7.9212,,,
NH1208,2012,9,10,D,19,8,19.08,27,37.1612,-135.0939,254.699537,1647.333,75,436.9,26.2,52.1,17.82076471,33.52332353,50,25,2745,17.43323846,33.40426154,0.199730769,0.199730769,254.1787308,1.28,1998.85,2237.05,2.064,7.93425,,,
NH1208,2012,9,10,D,19,9,19.09,27,37.1581,-135.097,254.704271,1654.15,89,524.6,1,26.4,20.08569106,33.55826829,25,0,2745,19.73981538,33.49463846,0.151,0.151,229.6229231,1.314615385,1996.85,2240.8,2.064,7.9368,,,
NH1208,2012,9,10,N,19,10,19.1,27,37.1545,-135.1007,254.71,1702.4,3,19.3,0.2,1.8,19.782,27.17954545,0,0,2745,19.7392,19.7392,19.7392,19.7392,19.7392,19.7392,1996.8,2241.2,2.064,7.9399,,,
NH1208,2012,9,10,N,20,0,20,27,37.2279,-135.1305,254.915116,2157.767,553,3520.2,1.1,1013.2,9.21872823,33.75641148,1000,0,2744,6.804795551,34.00716077,0.168194237,0.168194237,110.0391001,23.62988878,2149.59375,2268.886667,33.2304,7.671106667,,,
NH1208,2012,9,10,N,20,1,20.01,27,37.2674,-135.1099,254.966493,2311.75,305,1728.5,801.3,1001.6,3.675309955,34.2889819,1000,800,2744,3.654092537,34.32113682,0.155240796,0.155240796,11.37634328,1.724179104,2356.15,2345.55,106.812,7.29335,,,
NH1208,2012,9,10,N,20,2,20.02,27,37.2814,-135.104,254.987037,2341.333,243,1361.5,599.6,800.6,4.251095652,34.14202319,800,600,2744,4.248420896,34.1657398,0.148936318,0.148936318,28.66025373,1.626218905,2326.166667,2328.6,92.88,7.3141,,,
NH1208,2012,9,10,N,20,3,20.03,27,37.2923,-135.1006,255.003067,4.4,200,1069.4,400.6,600,5.409992366,33.96700763,600,400,2744,5.411772637,33.98658806,0.136999005,0.136999005,90.75830846,1.460696517,2261.466667,2303,66.048,7.4083,,,
NH1208,2012,9,10,N,20,4,20.04,27,37.3014,-135.0972,255.015243,21.95,315,1652.6,200.7,399.9,7.9885975,33.9381975,400,200,2744,7.976798507,33.96541493,0.115560199,0.115560199,182.2340249,1.302089552,2155.95,2270.9,27.864,7.64275,,,
NH1208,2012,9,10,N,20,5,20.05,27,37.3162,-135.0936,255.033831,48.72,207,1121,99.8,200.3,9.977923077,33.60096154,200,100,2744,10.3512505,33.61970594,0.197294059,0.197294059,237.843495,2.282970297,2070.425,2236.475,7.224,7.801975,,,
NH1208,2012,9,10,N,20,6,20.06,27,37.3254,-135.0904,255.045914,106.12,126,695.8,52,99.6,12.8385,33.28962963,100,50,2744,13.73985294,33.46155294,0.565062745,0.565062745,268.0548431,58.25960784,2020.7,2231.3,2.408,7.9034,,,
NH1208,2012,9,10,N,20,7,20.07,27,37.3307,-135.0885,255.053438,116.95,51,305.4,25,51.9,17.10151351,33.4112027,50,25,2744,19.06588077,33.58823462,0.195134615,0.195134615,238.5324615,391.5769231,1998.85,2237.05,2.064,7.93425,,,
NH1208,2012,9,10,N,20,8,20.08,27,37.3332,-135.0879,255.056875,121.9,72,456,0.9,24.9,19.74578899,33.48649541,25,0,2744,20.10078571,33.58102143,0.161542857,0.161542857,228.1162143,686.2857143,1996.85,2240.8,2.064,7.9368,,,
NH1208,2012,9,10,N,20,9,20.09,27,37.3367,-135.0865,255.061944,129.2,2,14.5,0.1,1.9,19.33344444,27.15644444,0,0,2744,20.097,20.097,20.097,20.097,20.097,20.097,1996.8,2241.2,2.064,7.9399,,,
NH1208,2012,9,11,N,21,0,21,30,35.5851,-135.0034,255.997847,2356.9,521,3387,1.7,1014.8,9.097422465,33.85643439,1000,0,3048,7.293788158,33.99923482,0.163597368,0.163597368,94.8973583,1.465091093,2145.284375,2264.083333,28.3456,7.66935,,,
NH1208,2012,9,11,N,21,1,21.01,30,35.615,-134.9714,256.044618,104.25,337,1856,789.1,1000.2,4.074049896,34.36429314,1000,800,3048,4.086330348,34.37688308,0.153718408,0.153718408,12.84351244,1.67358209,2345.4,2348,91.332,7.30315,,,
NH1208,2012,9,11,N,21,2,21.02,30,35.6245,-134.9523,256.066968,136.43,224,1147.9,601.2,789.6,4.71185614,34.22124912,800,600,3048,4.699671642,34.24885124,0.152005473,0.152005473,16.71230846,1.607164179,2325.5,2333.05,92.364,7.30845,,,
NH1208,2012,9,11,N,21,3,21.03,30,35.6311,-134.941,256.080208,155.5,329,1722.1,400.9,600.6,5.676134752,34.03132861,600,400,3048,5.817949254,34.06743831,0.143140299,0.143140299,56.85064677,1.405621891,2251.65,2298.916667,51.944,7.421933333,,,
NH1208,2012,9,11,N,21,4,21.04,30,35.6402,-134.9251,256.099861,223.8,277,1505.2,201.4,400.8,8.293162983,33.90048619,400,200,3048,8.151468657,33.89508159,0.118099502,0.118099502,154.4994925,1.283034826,2147.975,2256.425,22.446,7.6336875,,,
NH1208,2012,9,11,N,21,5,21.05,30,35.6498,-134.9138,256.116678,248.016,118,722.1,98.9,200.7,11.86385965,33.53766082,200,100,3048,11.87727525,33.39180396,0.256154455,0.256154455,237.8369208,1.28,2051.5,2228.45,5.934,7.813075,,,
NH1208,2012,9,11,N,21,6,21.06,30,35.6543,-134.9099,256.12463,259.467,72,424.7,51.2,99,15.9067,33.70711,100,50,3048,14.81364118,33.27646863,0.318517647,0.318517647,259.8171765,1.28,2011.2,2227.2,1.376,7.901933333,,,
NH1208,2012,9,11,N,21,7,21.07,30,35.6571,-134.9079,256.129271,306.15,49,288.2,25.5,50.9,19.10604412,33.71736765,50,25,3048,18.96361923,33.40923846,0.188330769,0.188330769,238.309,1.279615385,2003,2232.5,1.548,7.925,,,
NH1208,2012,9,11,N,21,8,21.08,30,35.6589,-134.9067,256.132431,310.701,87,510.5,1.2,25.4,20.32135593,33.56975424,25,0,3048,20.07561538,33.44598462,0.157869231,0.157869231,228.1542308,2.263076923,2008.1,2240.4,2.064,7.9334,,,
NH1208,2012,9,11,N,21,9,21.09,30,35.6622,-134.9041,256.137917,318.6,4,26.4,1.2,1.8,20.32716667,33.57466667,0,0,3048,20.0735,20.0735,20.0735,20.0735,20.0735,20.0735,2009.1,2241.3,2.064,7.934,,,
NH1208,2012,9,12,D,22,0,22,30,35.6829,-134.9076,256.371748,855.317,666,4252.1,5.7,1012.3,8.456221202,33.98559516,1000,0,3049,7.438414544,34.04915537,0.162658776,0.162658776,100.1945246,1.658034102,2145.284375,2264.083333,28.3456,7.66935,,,
NH1208,2012,9,12,D,22,1,22.01,30,35.7316,-134.8835,256.427535,1015.65,349,1716.6,801.8,1000.1,4.181402844,34.35422986,1000,800,3049,4.129314428,34.38387612,0.160406468,0.160406468,12.48224378,1.749800995,2345.4,2348,91.332,7.30315,,,
NH1208,2012,9,12,D,22,2,22.02,30,35.746,-134.8717,256.447141,1043.883,300,1455.2,602.6,801.1,4.734869942,34.20407803,800,600,3049,4.735898507,34.23698507,0.168328358,0.168328358,17.25532836,1.734527363,2325.5,2333.05,92.364,7.30845,,,
NH1208,2012,9,12,D,22,3,22.03,30,35.7589,-134.86,256.463218,1107.034,422,2135.5,400.6,602.5,5.477407045,34.04018591,600,400,3049,5.652327363,34.05014229,0.130752736,0.130752736,61.2880995,1.575920398,2251.65,2298.916667,51.944,7.421933333,,,
NH1208,2012,9,12,D,22,4,22.04,30,35.7739,-134.8468,256.486968,1141.234,218,1353.4,201.2,399.5,8.020049563,33.91620117,400,200,3049,8.140128358,33.92757313,0.113642289,0.113642289,172.4569005,1.349701493,2147.975,2256.425,22.446,7.6336875,,,
NH1208,2012,9,12,D,22,5,22.05,30,35.7797,-134.8363,256.502905,1204.183,100,647.3,98.2,200.8,11.915675,33.50026875,200,100,3049,11.8773802,33.59432277,0.252338614,0.252338614,235.9424059,1.28,2051.5,2228.45,5.934,7.813075,,,
NH1208,2012,9,12,D,22,6,22.06,30,35.7828,-134.8316,256.510382,1214.95,74,500.2,53.2,97.3,14.886875,33.4641875,100,50,3049,15.79686078,33.75045686,0.282358824,0.282358824,254.1810196,1.28,2011.2,2227.2,1.376,7.901933333,,,
NH1208,2012,9,12,D,22,7,22.07,30,35.7852,-134.8283,256.516319,1223.499,1,6.6,52.4,52.7,17.344,33.669,50,50,3049,15.8073,33.359,0.2157,0.2157,257.927,1.28,1998.9,2225.5,1.032,7.9172,,,
NH1208,2012,9,12,D,22,8,22.08,30,35.7853,-134.8282,256.516424,1223.651,44,333.3,24.7,51.3,19.38457303,33.71560674,50,25,3049,18.66758462,33.61216923,0.190176923,0.190176923,241.9043462,1.28,2003,2232.5,1.548,7.925,,,
NH1208,2012,9,12,D,22,9,22.09,30,35.7868,-134.8258,256.520556,1229.601,40,288.4,0.7,24,20.39244444,33.67456944,25,0,3049,20.39525455,33.61360455,0.1525,0.1525,225.3300909,6.671818182,2008.1,2240.4,2.064,7.9334,,,
NH1208,2012,9,12,D,22,10,22.1,30,35.788,-134.8236,256.5239,1234.416,2,14.1,0.1,1.6,19.98036364,25.50490909,0,0,3049,26.1694,36.2337,0.0617,0.0617,196.714,1E-12,2009.1,2241.3,2.064,7.934,,,
NH1208,2012,9,12,N,23,0,23,32,34.4969,-135.0013,256.951366,2249.967,372,2749.5,2.9,1053.5,8.419569502,33.89504357,1000,0,3253,7.332668305,33.99247362,0.159691575,0.159691575,95.64939318,1.596138415,2125.66,2264.07,28.552,7.6917,,,
